PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1505,2002-03,00,1610612742,DAL,28.0,14,0,204.0,27,58,0.466,0,1,0.0,3,6,0.5,14,26,40,21,6,3,7,26,57
949,2002-03,00,1610612737,ATL,26.0,81,81,3087.0,566,1183,0.478,21,60,0.35,455,541,0.841,175,502,677,242,87,38,212,240,1608
2042,2002-03,00,1610612740,NOH,26.0,66,7,1360.0,193,505,0.382,19,57,0.333,118,146,0.808,39,79,118,79,31,6,68,125,523
2124,2002-03,00,1610612748,MIA,25.0,80,73,2320.0,335,790,0.424,0,4,0.0,97,121,0.802,134,291,425,54,37,78,128,234,767
951,2002-03,00,1610612749,MIL,27.0,47,46,1683.0,351,803,0.437,123,311,0.395,178,195,0.913,45,173,218,164,57,11,117,149,1003
951,2002-03,00,1610612760,SEA,27.0,29,29,1197.0,247,560,0.441,78,222,0.351,138,150,0.92,49,114,163,170,46,3,81,71,710
951,2002-03,00,0,TOT,27.0,76,75,2880.0,598,1363,0.439,201,533,0.377,316,345,0.916,94,287,381,334,103,14,198,220,1713
1747,2002-03,00,1610612761,TOR,26.0,47,4,983.0,139,335,0.415,51,130,0.392,37,54,0.685,21,86,107,192,38,15,86,120,366
680,2002-03,00,1610612762,UTA,32.0,50,1,475.0,37,118,0.314,0,0,0.0,25,52,0.481,26,51,77,21,14,7,34,50,99
2365,2002-03,00,1610612743,DEN,24.0,59,3,903.0,114,285,0.4,0,1,0.0,77,140,0.55,109,165,274,32,30,60,60,90,305
1507,2002-03,00,1610612757,POR,28.0,76,76,2554.0,355,832,0.427,116,331,0.35,231,269,0.859,53,211,264,325,90,16,128,141,1057
72,2002-03,00,1610612760,SEA,32.0,38,1,689.0,102,232,0.44,0,5,0.0,29,35,0.829,17,70,87,121,40,1,33,63,233
72,2002-03,00,1610612740,NOH,32.0,23,1,446.0,61,150,0.407,1,2,0.5,16,22,0.727,14,31,45,77,18,4,42,43,139
72,2002-03,00,0,TOT,32.0,61,2,1135.0,163,382,0.427,1,7,0.143,45,57,0.789,31,101,132,198,58,5,75,106,372
1000,2002-03,00,1610612752,NYK,29.0,82,9,1729.0,248,537,0.462,52,140,0.371,139,190,0.732,64,190,254,87,73,20,114,177,687
2425,2002-03,00,1610612763,MEM,23.0,12,0,72.0,6,20,0.3,0,0,0.0,7,18,0.389,6,11,17,3,0,3,7,9,19
2240,2002-03,00,1610612744,GSW,21.0,82,82,2866.0,509,1180,0.431,109,313,0.348,370,468,0.791,97,289,386,514,124,17,290,260,1497
2220,2002-03,00,1610612751,NJN,23.0,17,0,70.0,9,27,0.333,1,6,0.167,5,6,0.833,0,4,4,2,3,1,5,8,24
353,2002-03,00,1610612753,ORL,35.0,82,23,2349.0,263,643,0.409,78,232,0.336,165,188,0.878,91,204,295,323,135,13,160,167,769
2306,2002-03,00,1610612762,UTA,23.0,44,0,287.0,50,109,0.459,3,7,0.429,18,22,0.818,11,15,26,53,12,1,30,28,121
1088,2002-03,00,1610612765,DET,28.0,65,7,1398.0,168,465,0.361,86,242,0.355,40,49,0.816,21,75,96,175,27,4,77,108,462
278,2002-03,00,1610612740,NOH,34.0,70,3,862.0,79,192,0.411,0,7,0.0,54,72,0.75,26,93,119,69,27,9,40,80,212
2053,2002-03,00,1610612741,CHI,22.0,10,0,76.0,8,26,0.308,0,0,0.0,3,4,0.75,7,13,20,4,3,3,5,11,19
452,2002-03,00,1610612738,BOS,31.0,52,9,942.0,99,207,0.478,0,4,0.0,72,107,0.673,90,108,198,29,22,30,61,146,270
699,2002-03,00,1610612760,SEA,31.0,75,68,2482.0,264,577,0.458,118,293,0.403,128,161,0.795,48,253,301,384,113,15,142,199,774
468,2002-03,00,1610612765,DET,33.0,80,0,1473.0,191,424,0.45,87,214,0.407,86,100,0.86,33,147,180,206,63,14,81,104,555
1766,2002-03,00,1610612761,TOR,27.0,16,0,104.0,15,25,0.6,0,0,0.0,10,12,0.833,4,19,23,0,4,11,6,16,40
2471,2002-03,00,1610612763,MEM,25.0,75,2,1250.0,197,467,0.422,18,81,0.222,69,88,0.784,82,175,257,52,42,16,69,120,481
1499,2002-03,00,1610612738,BOS,27.0,67,62,1685.0,199,369,0.539,1,5,0.2,88,118,0.746,148,285,433,49,33,81,48,197,487
2203,2002-03,00,1610612763,MEM,24.0,78,47,2382.0,275,569,0.483,86,216,0.398,120,145,0.828,128,217,345,105,102,88,68,207,756
2437,2002-03,00,1610612741,CHI,24.0,55,0,684.0,96,206,0.466,0,2,0.0,70,103,0.68,65,100,165,16,9,22,46,135,262
1952,2002-03,00,1610612742,DAL,26.0,75,32,1174.0,93,211,0.441,21,51,0.412,23,34,0.676,47,98,145,57,52,8,43,134,230
1886,2002-03,00,1610612754,IND,22.0,46,2,819.0,112,254,0.441,19,53,0.358,60,84,0.714,42,91,133,42,8,56,42,86,303
1736,2002-03,00,1610612737,ATL,25.0,9,0,151.0,13,43,0.302,2,13,0.154,12,16,0.75,10,21,31,10,1,2,6,20,40
696,2002-03,00,1610612748,MIA,30.0,72,52,1805.0,231,583,0.396,36,109,0.33,105,123,0.854,26,121,147,255,44,7,106,174,603
1710,2002-03,00,1610612758,SAC,25.0,55,55,1835.0,329,700,0.47,56,137,0.409,161,187,0.861,34,113,147,285,72,8,127,93,875
1497,2002-03,00,1610612765,DET,26.0,74,74,2327.0,366,870,0.421,149,380,0.392,318,362,0.878,38,235,273,287,63,15,134,136,1199
916,2002-03,00,1610612741,CHI,34.0,50,3,836.0,65,134,0.485,0,0,0.0,20,35,0.571,68,137,205,50,33,19,43,121,150
1548,2002-03,00,1610612743,DEN,27.0,54,24,885.0,105,267,0.393,0,0,0.0,71,99,0.717,62,121,183,35,22,51,70,112,281
1548,2002-03,00,1610612738,BOS,27.0,27,7,518.0,45,80,0.563,0,0,0.0,30,40,0.75,49,76,125,21,20,17,33,75,120
1548,2002-03,00,0,TOT,27.0,81,31,1407.0,150,347,0.432,0,0,0.0,101,139,0.727,111,197,308,56,42,68,103,187,401
1916,2002-03,00,1610612760,SEA,27.0,47,0,575.0,52,119,0.437,0,2,0.0,34,47,0.723,32,77,109,12,11,33,22,74,138
2430,2002-03,00,1610612739,CLE,21.0,81,54,2048.0,331,618,0.536,0,1,0.0,148,192,0.771,202,407,609,106,59,50,103,224,810
2257,2002-03,00,1610612757,POR,25.0,2,0,5.0,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,1,1,0,0,0,0
1477,2002-03,00,1610612759,SAS,32.0,82,82,2568.0,223,479,0.466,101,229,0.441,36,89,0.404,59,180,239,113,66,42,72,195,583
1763,2002-03,00,1610612743,DEN,27.0,62,31,996.0,97,197,0.492,2,7,0.286,27,41,0.659,78,79,157,54,65,29,43,82,223
1863,2002-03,00,1610612744,GSW,27.0,68,0,1322.0,199,464,0.429,29,77,0.377,173,200,0.865,35,53,88,221,38,4,73,75,600
2214,2002-03,00,1610612761,TOR,24.0,67,11,1312.0,151,314,0.481,1,6,0.167,35,67,0.522,162,247,409,67,16,32,76,125,338
762,2002-03,00,1610612742,DAL,31.0,81,39,1728.0,201,375,0.536,0,1,0.0,141,175,0.806,151,325,476,54,65,170,67,242,543
1882,2002-03,00,1610612746,LAC,24.0,62,61,2450.0,451,899,0.502,0,1,0.0,244,356,0.685,283,420,703,157,71,158,161,204,1146
2452,2002-03,00,1610612738,BOS,22.0,64,41,1501.0,171,464,0.369,101,286,0.353,85,111,0.766,18,127,145,164,38,3,59,80,528
2249,2002-03,00,1610612754,IND,22.0,10,0,80.0,9,17,0.529,0,2,0.0,4,9,0.444,5,4,9,18,2,1,6,11,22
2056,2002-03,00,1610612754,IND,23.0,22,1,108.0,15,38,0.395,0,1,0.0,12,20,0.6,13,10,23,4,2,4,7,16,42
2245,2002-03,00,1610612761,TOR,24.0,5,3,115.0,11,35,0.314,0,2,0.0,6,8,0.75,3,12,15,3,1,0,6,14,28
2484,2002-03,00,1610612759,SAS,24.0,7,0,22.0,5,10,0.5,0,0,0.0,2,2,1.0,4,3,7,2,0,0,5,3,12
2484,2002-03,00,1610612743,DEN,24.0,3,2,70.0,7,25,0.28,0,1,0.0,4,6,0.667,4,7,11,5,4,1,4,11,18
2484,2002-03,00,0,TOT,24.0,10,2,92.0,12,35,0.343,0,1,0.0,6,8,0.75,8,10,18,7,4,1,9,14,30
2208,2002-03,00,1610612738,BOS,22.0,51,5,667.0,61,171,0.357,3,39,0.077,20,32,0.625,45,95,140,20,34,13,23,68,145
2198,2002-03,00,1610612764,WAS,21.0,80,20,1778.0,224,502,0.446,0,3,0.0,145,217,0.668,128,298,426,58,50,80,110,159,593
136,2002-03,00,1610612740,NOH,33.0,78,78,2616.0,319,601,0.531,0,3,0.0,194,232,0.836,243,458,701,147,67,80,98,203,832
753,2002-03,00,1610612756,PHX,35.0,32,0,260.0,16,43,0.372,0,0,0.0,9,12,0.75,3,23,26,35,17,2,17,36,41
2357,2002-03,00,1610612739,CLE,24.0,15,0,168.0,27,59,0.458,0,1,0.0,11,14,0.786,8,22,30,39,13,0,22,9,65
1594,2002-03,00,1610612741,CHI,31.0,17,0,196.0,23,50,0.46,4,6,0.667,10,12,0.833,4,15,19,36,10,3,17,20,60
977,2002-03,00,1610612747,LAL,24.0,82,82,3404.0,868,1924,0.451,124,324,0.383,601,713,0.843,106,458,564,481,181,67,288,218,2461
95,2002-03,00,1610612755,PHI,38.0,11,0,76.0,5,17,0.294,0,0,0.0,2,2,1.0,7,9,16,1,1,1,5,12,12
95,2002-03,00,1610612743,DEN,38.0,3,0,15.0,0,1,0.0,0,0,0.0,1,2,0.5,1,1,2,2,0,0,2,4,1
95,2002-03,00,1610612738,BOS,38.0,2,0,8.0,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,2,0
95,2002-03,00,0,TOT,38.0,16,0,99.0,5,19,0.263,0,0,0.0,3,4,0.75,8,12,20,4,1,1,7,18,13
1761,2002-03,00,1610612755,PHI,26.0,75,5,1516.0,185,398,0.465,15,55,0.273,65,81,0.802,72,144,216,96,72,16,62,203,450
2469,2002-03,00,1610612753,ORL,29.0,62,8,786.0,113,296,0.382,1,7,0.143,40,58,0.69,57,89,146,23,19,25,47,99,267
2406,2002-03,00,1610612748,MIA,23.0,78,78,2856.0,429,1032,0.416,34,107,0.318,309,375,0.824,135,262,397,213,137,31,192,230,1201
2446,2002-03,00,1610612748,MIA,24.0,72,28,1515.0,207,572,0.362,50,171,0.292,76,104,0.731,29,157,186,93,21,43,77,105,540
679,2002-03,00,1610612749,MIL,30.0,51,16,895.0,113,248,0.456,0,0,0.0,69,106,0.651,68,108,176,38,19,15,56,122,295
948,2002-03,00,1610612743,DEN,29.0,29,9,616.0,93,227,0.41,2,5,0.4,33,50,0.66,75,133,208,47,20,40,27,69,221
922,2002-03,00,1610612740,NOH,34.0,41,1,685.0,101,247,0.409,0,1,0.0,93,115,0.809,34,108,142,42,24,31,42,102,295
922,2002-03,00,1610612760,SEA,34.0,15,0,184.0,16,48,0.333,0,0,0.0,16,21,0.762,13,26,39,9,9,8,8,27,48
922,2002-03,00,0,TOT,34.0,56,1,868.0,117,295,0.397,0,1,0.0,109,136,0.801,47,134,181,51,33,39,50,129,343
2073,2002-03,00,1610612764,WAS,26.0,5,0,14.0,1,4,0.25,0,1,0.0,2,2,1.0,3,2,5,1,0,0,1,0,4
1853,2002-03,00,1610612748,MIA,28.0,49,26,913.0,83,233,0.356,0,8,0.0,33,50,0.66,12,71,83,203,45,5,81,70,199
1713,2002-03,00,1610612761,TOR,26.0,43,42,1470.0,355,760,0.467,45,131,0.344,129,160,0.806,59,129,188,143,48,41,74,121,884
208,2002-03,00,1610612749,MIL,33.0,78,77,2700.0,546,1162,0.47,59,163,0.362,385,447,0.861,57,285,342,450,88,14,177,216,1536
1509,2002-03,00,1610612745,HOU,28.0,73,5,1252.0,133,256,0.52,0,4,0.0,66,124,0.532,132,296,428,20,38,85,56,176,332
2199,2002-03,00,1610612741,CHI,20.0,75,68,1825.0,257,484,0.531,0,0,0.0,177,291,0.608,169,345,514,76,37,106,135,220,691
384,2002-03,00,1610612762,UTA,31.0,81,74,2351.0,325,651,0.499,10,25,0.4,40,69,0.58,73,211,284,163,65,13,108,225,700
164,2002-03,00,1610612751,NJN,35.0,12,0,105.0,6,20,0.3,1,6,0.167,2,3,0.667,3,2,5,16,8,1,6,17,15
57,2002-03,00,1610612758,SAC,33.0,80,80,2710.0,267,557,0.479,73,185,0.395,141,174,0.81,61,281,342,376,180,37,144,186,748
1721,2002-03,00,1610612758,SAC,28.0,80,11,1779.0,226,451,0.501,0,4,0.0,84,128,0.656,138,313,451,80,38,150,94,227,536
2049,2002-03,00,1610612759,SAS,25.0,30,0,469.0,67,145,0.462,0,11,0.0,39,57,0.684,22,34,56,75,22,7,35,43,173
2043,2002-03,00,1610612758,SAC,25.0,12,0,55.0,6,23,0.261,1,1,1.0,3,4,0.75,1,7,8,10,2,0,14,6,16
934,2002-03,00,1610612755,PHI,36.0,64,35,1742.0,223,498,0.448,22,67,0.328,134,171,0.784,151,299,450,87,53,69,96,171,602
902,2002-03,00,1610612739,CLE,35.0,21,11,516.0,34,119,0.286,7,25,0.28,27,34,0.794,10,38,48,56,11,4,18,43,102
902,2002-03,00,1610612738,BOS,35.0,14,0,174.0,22,49,0.449,0,7,0.0,8,8,1.0,1,10,11,16,6,0,10,17,52
902,2002-03,00,0,TOT,35.0,35,11,690.0,56,168,0.333,7,32,0.219,35,42,0.833,11,48,59,72,17,4,28,60,154
2044,2002-03,00,1610612745,HOU,25.0,13,3,105.0,17,36,0.472,0,0,0.0,2,2,1.0,12,17,29,1,2,1,2,10,36
2260,2002-03,00,1610612762,UTA,24.0,22,7,421.0,38,86,0.442,0,1,0.0,44,62,0.71,32,28,60,14,5,6,19,70,120
2215,2002-03,00,1610612751,NJN,24.0,81,66,1900.0,140,338,0.414,0,4,0.0,180,236,0.763,136,232,368,87,47,44,85,252,460
1544,2002-03,00,1610612737,ATL,28.0,5,0,38.0,8,13,0.615,1,3,0.333,7,8,0.875,3,4,7,1,2,3,2,7,24
2037,2002-03,00,1610612741,CHI,23.0,80,31,1992.0,334,808,0.413,86,242,0.355,104,129,0.806,21,164,185,334,77,25,134,126,858
1506,2002-03,00,1610612754,IND,28.0,49,0,631.0,86,209,0.411,27,69,0.391,53,65,0.815,40,115,155,56,6,13,28,48,252
180,2002-03,00,1610612743,DEN,33.0,12,0,180.0,14,41,0.341,4,13,0.308,9,15,0.6,1,14,15,29,3,0,9,16,41
2201,2002-03,00,1610612741,CHI,20.0,81,48,1577.0,335,573,0.585,0,0,0.0,179,287,0.624,116,237,353,37,18,62,137,226,849
688,2002-03,00,1610612765,DET,34.0,78,77,1555.0,92,229,0.402,16,54,0.296,36,45,0.8,16,111,127,104,44,4,43,163,236
956,2002-03,00,1610612744,GSW,27.0,82,82,1977.0,259,522,0.496,0,2,0.0,155,222,0.698,248,295,543,58,27,154,112,242,673
1498,2002-03,00,1610612757,POR,28.0,67,2,871.0,84,186,0.452,18,59,0.305,65,76,0.855,11,61,72,85,33,9,32,43,251
213,2002-03,00,1610612761,TOR,34.0,53,52,1894.0,261,641,0.407,0,0,0.0,216,280,0.771,130,307,437,131,23,62,118,150,738
